                                                                   Step 
variable                                                              0     1     2 
Check_spec~34.const_hole_8_8                                         23    23    23 
Check_spec~34.inner_hole_0_0                                          6     6     6 
Check_spec~34.inner_hole_2_2                                         17    17    17 
Check_spec~34.inner_hole_4_4                                          1     1     1 
Check_spec~34.inner_hole_5_5                                          6     6     6 
Check_spec~34.inner_hole_7_7                                         15    15    15 
Check_spec~34.inner_hole_9_9                                         26    26    26 
Check_spec~34.inner_hole_10_10                                       27    27    27 
Check_spec~34.k                                                       0     0     0 
Check_spec~34.p1                                                  false false false 
Check_spec~34.step                                                    0     1     2 
Check_spec~34.stepOK                                              false  true  true 
Check_spec~35.Actual_Infusion_Duration                               43    43    43 
Check_spec~35.Commanded_Flow_Rate                                     4     4     4 
Check_spec~35.Configured                                              1     1     1 
Check_spec~35.Current_System_Mode                                     9     9     9 
Check_spec~35.Duration_Intermittent_Bolus                             1     1     1 
Check_spec~35.Duration_Patient_Bolus                                  2     2     2 
Check_spec~35.Entered_Reservoir_Volume                                0     0     0 
Check_spec~35.Flow_Rate_Basal                                         0     0     0 
Check_spec~35.Flow_Rate_Intermittent_Bolus                            0     0     0 
Check_spec~35.Flow_Rate_KVO                                           1     1     1 
Check_spec~35.Flow_Rate_Patient_Bolus                                 0     0     0 
Check_spec~35.H_discovery~0.in                                    false  true  true 
Check_spec~35.H_discovery~0.out                                   false false false 
Check_spec~35.Highest_Level_Alarm                                     5     5     5 
Check_spec~35.Infusion_Cancel                                      true  true  true 
Check_spec~35.Infusion_Inhibit                                     true  true  true 
Check_spec~35.Infusion_Initiate                                    true  true  true 
Check_spec~35.Infusion_Total_Duration                                 2     2     2 
Check_spec~35.Interval_Intermittent_Bolus                             1     1     1 
Check_spec~35.Lockout_Period_Patient_Bolus                            2     2     2 
Check_spec~35.Log_Message_ID                                         42    42    42 
Check_spec~35.Max_Number_of_Patient_Bolus                             0     0     0 
Check_spec~35.New_Infusion                                        false false false 
Check_spec~35.Patient_Bolus_Request                                true  true  true 
Check_spec~35.Reservoir_Empty                                      true  true  true 
Check_spec~35.System_On                                            true  true  true 
Check_spec~35.T_node~0.Actual_Infusion_Duration                      43    43    43 
Check_spec~35.T_node~0.Commanded_Flow_Rate                            4     4     4 
Check_spec~35.T_node~0.Configured                                     1     1     1 
Check_spec~35.T_node~0.Current_System_Mode                            9     9     9 
Check_spec~35.T_node~0.Duration_Intermittent_Bolus                    1     1     1 
Check_spec~35.T_node~0.Duration_Patient_Bolus                         2     2     2 
Check_spec~35.T_node~0.Entered_Reservoir_Volume                       0     0     0 
Check_spec~35.T_node~0.Flow_Rate_Basal                                0     0     0 
Check_spec~35.T_node~0.Flow_Rate_Intermittent_Bolus                   0     0     0 
Check_spec~35.T_node~0.Flow_Rate_KVO                                  1     1     1 
Check_spec~35.T_node~0.Flow_Rate_Patient_Bolus                        0     0     0 
Check_spec~35.T_node~0.Highest_Level_Alarm                            5     5     5 
Check_spec~35.T_node~0.Infusion_Cancel                             true  true  true 
Check_spec~35.T_node~0.Infusion_Inhibit                            true  true  true 
Check_spec~35.T_node~0.Infusion_Initiate                           true  true  true 
Check_spec~35.T_node~0.Infusion_Total_Duration                        2     2     2 
Check_spec~35.T_node~0.Interval_Intermittent_Bolus                    1     1     1 
Check_spec~35.T_node~0.Lockout_Period_Patient_Bolus                   2     2     2 
Check_spec~35.T_node~0.Log_Message_ID                                42    42    42 
Check_spec~35.T_node~0.Max_Number_of_Patient_Bolus                    0     0     0 
Check_spec~35.T_node~0.New_Infusion                               false false false 
Check_spec~35.T_node~0.Patient_Bolus_Request                       true  true  true 
Check_spec~35.T_node~0.Reservoir_Empty                             true  true  true 
Check_spec~35.T_node~0.System_On                                   true  true  true 
Check_spec~35.T_node~0.VTBI_Total                                     1     1     1 
Check_spec~35.T_node~0.Volume_Infused                                 0     0     0 
Check_spec~35.T_node~0.const_hole_1_1                                 8     8     8 
Check_spec~35.T_node~0.const_hole_3_3                               256   256   256 
Check_spec~35.T_node~0.const_hole_6_6                                 0     0     0 
Check_spec~35.T_node~0.const_hole_8_8                                23    23    23 
Check_spec~35.T_node~0.inner_hole_0_0                                 6     6     6 
Check_spec~35.T_node~0.inner_hole_2_2                                17    17    17 
Check_spec~35.T_node~0.inner_hole_4_4                                 1     1     1 
Check_spec~35.T_node~0.inner_hole_5_5                                 6     6     6 
Check_spec~35.T_node~0.inner_hole_7_7                                15    15    15 
Check_spec~35.T_node~0.inner_hole_9_9                                26    26    26 
Check_spec~35.T_node~0.inner_hole_10_10                              27    27    27 
Check_spec~35.T_node~0.p1                                         false false false 
Check_spec~35.T_node~0.repairNode_0_0~0.Commanded_Flow_Rate           4     4     4 
Check_spec~35.T_node~0.repairNode_0_0~0.Current_System_Mode           9     9     9 
Check_spec~35.T_node~0.repairNode_0_0~0.R                         false false false 
Check_spec~35.T_node~0.repairNode_0_0~0.R_l                       false false false 
Check_spec~35.T_node~0.repairNode_0_0~0.R_l_l                     false false false 
Check_spec~35.T_node~0.repairNode_0_0~0.R_l_r                      true  true  true 
Check_spec~35.T_node~0.repairNode_0_0~0.R_r                       false false false 
Check_spec~35.T_node~0.repairNode_0_0~0.R_r_l                     false false false 
Check_spec~35.T_node~0.repairNode_0_0~0.R_r_r                     false false false 
Check_spec~35.T_node~0.repairNode_0_0~0.System_On                  true  true  true 
Check_spec~35.T_node~0.repairNode_0_0~0.const_hole_1_1                8     8     8 
Check_spec~35.T_node~0.repairNode_0_0~0.const_hole_3_3              256   256   256 
Check_spec~35.T_node~0.repairNode_0_0~0.const_hole_6_6                0     0     0 
Check_spec~35.T_node~0.repairNode_0_0~0.const_hole_8_8               23    23    23 
Check_spec~35.T_node~0.repairNode_0_0~0.inner_hole_0_0                6     6     6 
Check_spec~35.T_node~0.repairNode_0_0~0.inner_hole_2_2               17    17    17 
Check_spec~35.T_node~0.repairNode_0_0~0.inner_hole_4_4                1     1     1 
Check_spec~35.T_node~0.repairNode_0_0~0.inner_hole_5_5                6     6     6 
Check_spec~35.T_node~0.repairNode_0_0~0.inner_hole_7_7               15    15    15 
